Dv,MARCA,Material,Descripción,      Amount ,Unit,per,UoM,Empaque Mínimo,ABC Code,División.,Marca.
6A,Chance,PSCGLP15CN9,"PROTECTOR, GLOVE 15IN CWHD NYSTRP SZ9-9H", $45.36 ,USD,6,PAA,6 PAA,M,6A,Chance
6A,Chance,PSCGLP10GN9,"GLOVE PROTECTOR,10IN GTSK NYSTR, SZ 9-9H", $43.04 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,C4011722,"YOKE, 2 POLE SUSP. W/SADDLE"," $3,301.01 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4170125,"CONDUCTIVE BOOT, SIZE 11"," $1,216.09 ",USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,M1942,"CHAIN, AND GRAB HOOK, 47""", $656.69 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4012144,ADJUSTABLE STRAIN POLE-2IN X 7FT 8IN OAL," $1,737.27 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4020276,PLATFORM LADDER 17.5X20-2.5X55.75 LADDER," $3,279.80 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4031085,HEX SOCKET SET-SAE-(11) 1/2IN - 1 1/8IN, $650.41 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C3030936,"ANCHOR, TOOL 15K/2.5in. HEX/KBA", $579.71 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4170346,CHAIN CLAMP FOR UNIVERSAL HOIST BRACKET, $413.88 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,PSC011B11,"CHANCE CLASS 0 11"" BLACK SIZE 11", $112.85 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,PSC011B8,"CHANCE CLASS 0 11"" BLACK SIZE 8", $113.13 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,T6003094,GROUND SET KIT- 1/0 -3X6 1X12 1X30FT," $2,554.81 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,5317,"ROD, ANCHOR, 5/8in. X 7ft. THIMBLEYE®", $35.77 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,T16845H,"GRIPPER, KLEIN WIRE MAX .55"" 8000 LBS"," $1,172.83 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C3081190,CAPSTAN HOIST - 1000LB - GAS DRIVE," $7,349.52 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,3511,"NUT, LOCK, MF CURVED TYPE, 1/2in THREAD", $0.51 ,USD,2000,PZS,2000 PZS,M,6A,Chance
6A,Chance,070184P,"BAIL, CRADLE", $92.85 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,PSC011B10H,"CHANCE CLASS 0 11"" BLACK SIZE 10H", $110.30 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,C4000602,TOWER MOUNTING BRACKE+3WAY YOKE FOR BOOM," $1,212.09 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4000602C,"BRACKET, SWIVEL BRACKET"," $1,875.38 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4000602C1,"BRACKET, SWIVEL"," $1,169.60 ",USD,1,PZ,1 PZ,C,6A,Chance
6A,Chance,PSC011B9H,"CHANCE CLASS 0 11"" BLACK SIZE 9H", $110.23 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,PSC011B8H,"CHANCE CLASS 0 11"" BLACK SIZE 8H", $107.85 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,PSC214RB9H,"CHANCE CLASS 2 14"" RED/BLK SIZE 9H", $260.60 ,USD,1,PAA,1 PAA,M,6A,Chance
6A,Chance,0100,"EYELET, ANGLE, THIMBLEYE, 5/8in", $10.39 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C6003121,GROUNDING FERRULE-PLAIN-SHROUD- 2/0 TP, $33.71 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,6593,"THIMBLE, GUY WIRE, 3/8in.", $0.89 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4020421,"LADDER, 2.5X10' BOTTOM SECT"," $4,292.86 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C6002631,GROUNDING FERRULE-PLAIN-SHROUD - 1/0 CU, $34.74 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4020407,"LADDER, 2.5X16' TOP W/8"" HOOK"," $7,002.25 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4020422,"LADDER, 2.5X12' BOTTOM SECT"," $5,167.87 ",USD,1,PZ,1 PZ,C,6A,Chance
6A,Chance,T165640H,"GRIPPER, KLEIN WIRE MAX .74"" 8000 LBS"," $1,394.83 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C3031645,"ANCHOR, TOOL  SS 175 W/ LOCKING DOG", $966.19 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C4020411,"LADDER, 2.5X20' TOP W/8"" HOOK"," $7,746.03 ",USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,PSC4060607,"BLANKET, SOLID 36 X 36, BLACK, CLASS 2", $215.62 ,USD,5,PZS,5 PZS,M,6A,Chance
6A,Chance,P4030467P,"SCREW, THUMB .312-18 X 1.250""", $0.97 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,P6436,"TOOL BAG, 6'10"" L X 6.6"" W", $95.48 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,P64312,"TOOL BAG, 12'10"" LG X 6.6"" W", $107.17 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,P64310,"TOOL BAG, 10'10"" L X 6.6"" W", $80.46 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,PS28056HL,LANYARD, $165.71 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,C6003103,GROUND SET URD 3PH 1/0 YEL 25 AND 35KV, $890.10 ,USD,1,PZ,1 PZ,M,6A,Chance
6A,Chance,G3C16303HCCDF2,No disponible," $4,381.80 ",USD,-,-,-,-,6A,Chance
6A,Chance,S6451P650,No disponible," $16,509.15 ",USD,-,-,-,-,6A,Chance
6A,Chance,PSCGSAC0204ZC16P4,No disponible," $20,799.24 ",USD,-,-,-,-,6A,Chance
6A,Chance,887P,No disponible, $17.90 ,USD,-,-,-,-,6A,Chance
6A,Chance,H18764,No disponible," $1,537.24 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H1876,No disponible," $5,145.47 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,BPRD061,No disponible," $5,366.17 ",USD,-,-,-,-,6A,Chance
6A,Chance,FFD12SS,No disponible, $2.44 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C71EM1114PB,No disponible, $424.56 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4032049KIT2,No disponible," $1,743.55 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4030292KIT,No disponible," $1,032.14 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4030293KIT,No disponible," $1,130.44 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H1990STKIT,No disponible," $2,373.11 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSCGSAC02ZC16P3,No disponible," $3,283.28 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC6003103003,No disponible," $1,894.81 ",USD,-,-,-,-,6A,Chance
6A,Chance,M3H66AR,No disponible, $703.50 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC6003581,No disponible, $167.90 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC4060750,No disponible, $18.44 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,GS30108CC,No disponible, $160.25 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC014Y9H,No disponible, $144.73 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC014Y10H,No disponible, $144.44 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGLP10GN10,No disponible, $65.53 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC014Y11 ,No disponible, $138.55 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGLP10GN11,No disponible, $65.53 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC014Y12 ,No disponible, $136.10 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGLP10GN12,No disponible, $62.44 ,USD,-,-,-,-,6A,Chance
6A,Chance,M25K23,No disponible, $5.57 ,USD,-,-,-,-,6A,Chance
6A,Chance,M20K23,No disponible, $4.87 ,USD,-,-,-,-,6A,Chance
6A,Chance,M15K23,No disponible, $4.81 ,USD,-,-,-,-,6A,Chance
6A,Chance,M1K23,No disponible, $4.42 ,USD,-,-,-,-,6A,Chance
6A,Chance,M12K23,No disponible, $4.52 ,USD,-,-,-,-,6A,Chance
6A,Chance,M40K23,No disponible, $6.71 ,USD,-,-,-,-,6A,Chance
6A,Chance,M6K23,No disponible, $4.20 ,USD,10,PZS,10 PZS,-,6A,Chance
6A,Chance,7032,No disponible, $16.25 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,7020,No disponible, $11.92 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PS6366,No disponible, $47.25 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PS6376,No disponible, $56.71 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC4050016097,No disponible," $157,633.60 ",USD,-,-,-,-,6A,Chance
6A,Chance,PSC4050300231,No disponible," $158,359.02 ",USD,-,-,-,-,6A,Chance
6A,Chance,PSC4050299100,No disponible," $117,012.47 ",USD,-,-,-,-,6A,Chance
6A,Chance,S11274,No disponible, $44.02 ,USD,-,-,-,-,6A,Chance
6A,Chance,PS88D20,No disponible," $2,142.74 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S6449,No disponible, $9.15 ,USD,-,-,-,-,6A,Chance
6A,Chance,C6000152,No disponible, $806.46 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC78X2HL,No disponible," $1,079.72 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,5514,No disponible, $14.76 ,USD,-,-,-,-,6A,Chance
6A,Chance,5516,No disponible, $15.56 ,USD,-,-,-,-,6A,Chance
6A,Chance,5612,No disponible, $19.31 ,USD,-,-,-,-,6A,Chance
6A,Chance,PS5616,No disponible, $44.97 ,USD,-,-,-,-,6A,Chance
6A,Chance,C9091033,No disponible, $3.99 ,USD,-,-,-,-,6A,Chance
6A,Chance,GS30108CC1,No disponible, $166.71 ,USD,-,-,-,-,6A,Chance
6A,Chance,C6002317,No disponible, $151.91 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC116YB10H,No disponible, $277.99 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC116RB10H,No disponible, $251.66 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4031036,No disponible," $2,193.92 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C3090439,No disponible," $2,164.11 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H304624,No disponible, $582.07 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4032058,No disponible, $683.67 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,G1C427HCCQF10,No disponible," $1,660.29 ",USD,-,-,-,-,6A,Chance
6A,Chance,C4060557L,No disponible, $364.43 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC4033582,No disponible," $1,017.06 ",USD,-,-,-,-,6A,Chance
6A,Chance,C4033409,No disponible, $815.20 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H490518,No disponible," $14,074.23 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C6002625,No disponible, $46.74 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S6451P30,No disponible, $778.35 ,USD,-,-,-,-,6A,Chance
6A,Chance,G1C427HCA2F10,No disponible," $1,615.66 ",USD,-,-,-,-,6A,Chance
6A,Chance,M4933,No disponible, $346.03 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4170142,No disponible, $111.81 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S6450,No disponible, $18.09 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC4033955,No disponible," $3,711.11 ",USD,-,-,-,-,6A,Chance
6A,Chance,C3090440,No disponible," $2,854.11 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M445567,No disponible, $671.55 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4012147,No disponible," $2,953.25 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4000219,No disponible," $1,787.18 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4000445,No disponible," $1,236.64 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,E4020138,No disponible, $166.90 ,USD,-,-,-,-,6A,Chance
6A,Chance,E4020099,No disponible, $832.22 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,E4020087,No disponible," $1,547.00 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4021043,No disponible," $5,510.88 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,G1C233HCD6F10,No disponible," $1,174.85 ",USD,-,-,-,-,6A,Chance
6A,Chance,C4030343,No disponible," $1,940.16 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,P6435,No disponible, $155.28 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSP6435004,No disponible, $305.82 ,USD,-,-,-,-,6A,Chance
6A,Chance,S6449P200,No disponible," $1,956.96 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4030296,No disponible," $1,313.97 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C6000729,No disponible, $633.94 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC4033704,No disponible, $960.96 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T4032205,No disponible, $929.58 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H17603,No disponible, $424.63 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S6117,No disponible, $13.19 ,USD,-,-,-,-,6A,Chance
6A,Chance,S6118,No disponible, $15.02 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC4033703,No disponible, $854.16 ,USD,-,-,-,-,6A,Chance
6A,Chance,S6116,No disponible, $9.11 ,USD,-,-,-,-,6A,Chance
6A,Chance,C6002610,No disponible, $33.71 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C6002611,No disponible, $17.54 ,USD,-,-,-,-,6A,Chance
6A,Chance,G47541,No disponible, $150.14 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,G33632,No disponible, $243.81 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T6000252,No disponible, $199.27 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,6519,No disponible, $16.44 ,USD,-,-,-,-,6A,Chance
6A,Chance,C2050211,No disponible, $0.88 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4033284,No disponible, $101.59 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M445529B,No disponible, $231.92 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC6003080,No disponible, $534.22 ,USD,-,-,-,-,6A,Chance
6A,Chance,T4012265,No disponible," $1,048.12 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S7568,No disponible, $14.38 ,USD,-,-,-,-,6A,Chance
6A,Chance,T4001824,No disponible," $6,658.51 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M445515,No disponible, $71.87 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M445546,No disponible, $578.86 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H490410,No disponible," $7,741.72 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T4031101,No disponible, $635.98 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M4455102,No disponible, $408.26 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,E4020525,No disponible," $3,456.17 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,E4020568,No disponible," $1,466.46 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C3090440 ,No disponible," $2,854.11 ",USD,-,-,-,-,6A,Chance
6A,Chance,E4011510P,No disponible, $63.53 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H472084,No disponible," $2,318.16 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H18916,No disponible," $1,299.88 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T4020899,No disponible, $578.31 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC3090452,No disponible," $2,065.18 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4170149,No disponible, $139.83 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4000924,No disponible," $1,050.61 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T161340H,No disponible," $1,107.12 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4021042KIT,No disponible," $8,525.92 ",USD,-,-,-,-,6A,Chance
6A,Chance,H17601KIT,No disponible, $461.59 ,USD,-,-,-,-,6A,Chance
6A,Chance,H1760KIT,No disponible, $576.61 ,USD,-,-,-,-,6A,Chance
6A,Chance,C730143PB,No disponible, $381.27 ,USD,-,-,-,-,6A,Chance
6A,Chance,T6003092,No disponible, $778.77 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C730143P,No disponible, $361.48 ,USD,-,-,-,-,6A,Chance
6A,Chance,G18102,No disponible, $143.91 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSCS101X1F,No disponible," $77,197.02 ",USD,-,-,-,-,6A,Chance
6A,Chance,29960,No disponible, $11.90 ,USD,-,-,-,-,6A,Chance
6A,Chance,3512,No disponible, $0.80 ,USD,-,-,-,-,6A,Chance
6A,Chance,C6002628,No disponible, $52.68 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H464710,No disponible," $1,360.42 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H46458,No disponible, $773.66 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H185525,No disponible, $898.73 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H47152,No disponible, $870.99 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,E4012066,No disponible, $440.11 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4032136,No disponible," $1,419.35 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H176010,No disponible, $633.85 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M445580,No disponible, $58.12 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M445566,No disponible, $85.84 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T6000465,No disponible, $120.73 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C6001735,No disponible, $135.09 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S7568P165,No disponible," $2,475.56 ",USD,-,-,-,-,6A,Chance
6A,Chance,C6002623,No disponible, $40.83 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,P6001982P,No disponible, $7.83 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H185519,No disponible, $729.70 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC316RB9,No disponible, $479.97 ,USD,1,PAA,1 PAA,-,6A,Chance
6A,Chance,PSC318RB9,No disponible, $445.59 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGLP12CN9,No disponible, $58.27 ,USD,-,-,-,-,6A,Chance
6A,Chance,G1C410HCD8F20,No disponible," $1,203.53 ",USD,-,-,-,-,6A,Chance
6A,Chance,C4031597,No disponible, $653.70 ,USD,-,-,-,-,6A,Chance
6A,Chance,T4001824INS6FT,No disponible," $6,905.37 ",USD,-,-,-,-,6A,Chance
6A,Chance,29980,No disponible, $17.75 ,USD,-,-,-,-,6A,Chance
6A,Chance,PS5520,No disponible, $50.49 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,5016,No disponible, $18.22 ,USD,-,-,-,-,6A,Chance
6A,Chance,GC141G1,No disponible, $28.14 ,USD,-,-,-,-,6A,Chance
6A,Chance,H48628,No disponible," $3,109.77 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M47405W,No disponible," $1,314.36 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M48057,No disponible, $82.30 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSCS81X1F,No disponible," $69,590.63 ",USD,-,-,-,-,6A,Chance
6A,Chance,PSC6003348,No disponible," $2,249.23 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,AR113SS,No disponible," $8,324.43 ",USD,-,-,-,-,6A,Chance
6A,Chance,PST4001824001,No disponible," $6,658.50 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M474019W,No disponible," $1,451.15 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,S12154,No disponible," $8,454.81 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M50K23,No disponible, $11.32 ,USD,-,-,-,-,6A,Chance
6A,Chance,C3090457,No disponible," $1,472.03 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H21064,No disponible, $884.31 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H2106,No disponible," $1,191.78 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,MEAMP32RN2,No disponible," $8,749.84 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,MEAMP11RW,No disponible," $10,644.21 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4002560,No disponible, $326.20 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGSAC02ZC16S3,No disponible," $3,337.89 ",USD,-,-,-,-,6A,Chance
6A,Chance,M50KA,No disponible, $13.94 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGLP13GN9,No disponible, $70.31 ,USD,-,-,-,-,6A,Chance
6A,Chance,PST4001824001KIT,No disponible," $9,441.00 ",USD,-,-,-,-,6A,Chance
6A,Chance,CP710114P,No disponible, $232.87 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC6003694,No disponible," $1,125.09 ",USD,-,-,-,-,6A,Chance
6A,Chance,C4031035,No disponible," $1,588.24 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4020513,No disponible," $10,749.41 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,T4000838,No disponible, $934.92 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H18766S,No disponible, $69.87 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4000613,No disponible," $1,724.57 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,M1847,No disponible, $153.97 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4011894,No disponible, $295.03 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4021079,No disponible," $6,088.56 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4020024,No disponible," $2,563.82 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H47164,No disponible," $1,568.83 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4170147,No disponible, $245.18 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4170124,No disponible," $1,939.56 ",USD,1,PAA,1 PAA,-,6A,Chance
6A,Chance,C4060298,No disponible, $351.86 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4031023,No disponible, $575.21 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4060046,No disponible," $2,026.05 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,CP710114PB,No disponible, $252.66 ,USD,-,-,-,-,6A,Chance
6A,Chance,CP710613PB,No disponible, $360.65 ,USD,-,-,-,-,6A,Chance
6A,Chance,MEAMP32RN,No disponible," $8,749.84 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4031422,No disponible, $942.00 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC4033479,No disponible, $22.67 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC4033480,No disponible, $4.53 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4033061,No disponible," $2,301.32 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PSC111HLDS,No disponible, $306.50 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,PST4032913,No disponible, $274.65 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC216YB10,No disponible, $370.87 ,USD,1,PAA,1 PAA,-,6A,Chance
6A,Chance,P6434,No disponible, $121.74 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C710242P,No disponible, $261.26 ,USD,-,-,-,-,6A,Chance
6A,Chance,C710242PB,No disponible, $281.05 ,USD,-,-,-,-,6A,Chance
6A,Chance,T3060014,No disponible," $1,009.69 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C710242PD,No disponible, $369.00 ,USD,-,-,-,-,6A,Chance
6A,Chance,C710213PB,No disponible, $237.27 ,USD,-,-,-,-,6A,Chance
6A,Chance,M80K23,No disponible, $17.72 ,USD,-,-,-,-,6A,Chance
6A,Chance,C710313PB,No disponible, $268.70 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,B-89123-70,No disponible," $4,520.73 ",USD,-,-,-,-,6A,Chance
6A,Chance,B-88813-70,No disponible," $7,906.28 ",USD,-,-,-,-,6A,Chance
6A,Chance,M474016W,No disponible," $1,364.32 ",USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,H464510,No disponible, $986.74 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C710713PB,No disponible, $346.82 ,USD,-,-,-,-,6A,Chance
6A,Chance,M3H94AC,No disponible, $686.11 ,USD,-,-,-,-,6A,Chance
6A,Chance,E4020092,No disponible, $435.62 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4000690,No disponible, $838.00 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4000268,No disponible, $476.29 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,C4001669,No disponible, $901.92 ,USD,-,-,-,-,6A,Chance
6A,Chance,C6002604,No disponible, $21.85 ,USD,1,PZ,1 PZ,-,6A,Chance
6A,Chance,GD967A,No disponible, $166.49 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC218CYB9,No disponible, $391.83 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSCGLLECMU,No disponible, $2.94 ,USD,12,PAA,12 PAA,-,6A,Chance
6A,Chance,S10044,No disponible, $31.13 ,USD,-,-,-,-,6A,Chance
6A,Chance,S11272,No disponible, $42.29 ,USD,-,-,-,-,6A,Chance
6A,Chance,S11273,No disponible, $45.34 ,USD,-,-,-,-,6A,Chance
6A,Chance,PSC014BY10,No disponible, $157.95 ,USD,-,-,-,-,6A,Chance
6A,Chance,C4000744,No disponible," $13,839.49 ",USD,-,-,-,-,6A,Chance
6A,Chance,C4000269,No disponible, $563.43 ,USD,-,-,-,-,6A,Chance
